Timestamp,Humidity
2023-11-16 14:15:02.044802,11.603566582668705
2023-11-16 14:15:32.092008,37.772605103340325
2023-11-16 14:16:02.124363,36.70475240769854
2023-11-16 14:16:32.166637,12.288679380551308
2023-11-16 14:17:02.203054,15.297988985567157
2023-11-16 14:17:32.235053,15.869782280351235
2023-11-16 14:18:02.243095,12.271039277269118
2023-11-16 14:18:32.259141,28.483889744948744
2023-11-16 14:19:02.271070,35.96837116991783
2023-11-16 14:19:32.300541,39.6357685102968
2023-11-16 14:20:02.334384,13.529007674628517
2023-11-16 14:20:32.369429,21.479966346919575
2023-11-16 14:21:02.403076,28.506282359742602
2023-11-16 14:21:32.435077,23.105509296073176
2023-11-16 14:22:02.467221,12.449158322894098
2023-11-16 14:22:32.501621,39.54095610051134
2023-11-16 14:23:02.537752,30.921724737250464
2023-11-16 14:23:32.571120,28.357416793532252
2023-11-16 14:24:02.610587,38.04743918845464
2023-11-16 14:24:32.645677,10.961240921244235
2023-11-16 14:25:02.687056,27.637325080086484
2023-11-16 14:25:32.735059,30.200881297670534
2023-11-16 14:26:02.770580,15.165198981788837
2023-11-16 14:26:32.810324,24.894377297866363
2023-11-16 14:27:02.847109,17.24016186538378
2023-11-16 14:27:32.883078,27.428760971643023
2023-11-16 14:28:02.927055,36.14931695909644
2023-11-16 14:28:32.965423,21.069285919227458
2023-11-16 14:29:03.003058,14.604085049364217
2023-11-16 14:29:33.035076,24.736838141395438
