Timestamp,Humidity
2023-11-16 14:00:02.172090,13.575980538450164
2023-11-16 14:00:32.203072,37.202494618911444
2023-11-16 14:01:02.226459,38.842567974686375
2023-11-16 14:01:32.259089,20.608141087405755
2023-11-16 14:02:02.294240,29.553170224362542
2023-11-16 14:02:32.327067,16.71951967207098
2023-11-16 14:03:02.359078,25.877341541787825
2023-11-16 14:03:32.391049,19.769105121024005
2023-11-16 14:04:02.423135,23.971404143692915
2023-11-16 14:04:32.455049,29.879012349351477
2023-11-16 14:05:02.487145,29.816697812174436
2023-11-16 14:05:32.519077,27.4699379404254
2023-11-16 14:06:02.543060,34.83814803673554
2023-11-16 14:06:32.571140,36.91655518000473
2023-11-16 14:07:02.606226,17.844385571993914
2023-11-16 14:07:32.641441,21.572125093037094
2023-11-16 14:08:02.675727,37.4822425185115
2023-11-16 14:08:32.703073,27.281879604436458
2023-11-16 14:09:02.737613,12.024183683363514
2023-11-16 14:09:32.772393,18.98133374672379
2023-11-16 14:10:02.807278,29.138603066910328
2023-11-16 14:10:32.843020,31.045765091290114
2023-11-16 14:11:02.875044,32.825753977995916
2023-11-16 14:11:32.907136,35.694809793784984
2023-11-16 14:12:02.939058,32.36966495663167
2023-11-16 14:12:32.971055,17.669627876877332
2023-11-16 14:13:03.003049,24.925915734507157
2023-11-16 14:13:33.035108,13.126519384457945
2023-11-16 14:14:03.067044,35.8276126230011
2023-11-16 14:14:33.099116,18.16993516177564
